column_name,column_type,column_description,sample_value,ref_key
vin_character_2,TEXT,,"[""B"", ""F"", ""H""]",
number_of_occupants,NUMBER,,"[6, 3, 2]",
body_type_name,TEXT,,"[""Large Van – Includes Van-Based Buses"", ""2-Door Sedan/Hardtop/Coupe"", ""Standard Pickup""]",
vin_character_5,TEXT,,"[""B"", ""E"", ""M""]",
vehicle_trailing,TEXT,,"[""No Trailing Unit""]",
related_factors_driver_level_3,NUMBER,,[0],
driver_weight,NUMBER,,"[190, 999, 200]",
roadway_grade,TEXT,,"[""Not Reported"", ""Level""]",
travel_speed,NUMBER,,"[998, 50]",
special_use,NUMBER,,"[3, 99, 0]",
vehicle_removal,TEXT,,"[""Towed Due to Disabling Damage"", ""Not Towed""]",
month_of_first_crash_suspension_or_conviction,NUMBER,,"[4, 0]",
number_of_motor_vehicles_in_transport_mvit,NUMBER,,"[2, 1, 3]",
cargo_body_type_name,TEXT,,"[""Bus"", ""Not Applicable"", ""No Cargo Body Type""]",
unit_type,TEXT,,"[""Motor Vehicle in Transport (Inside or Outside the Trafficway)""]",
previous_other_moving_violation_convictions,NUMBER,,[0],
driver_height,NUMBER,,"[72, 71, 73]",
vehicle_configuration,NUMBER,,"[20, 0, 1]",
attempted_avoidance_maneuver_name,TEXT,,"[""Unknown"", ""No Avoidance Maneuver""]",
cargo_body_type,NUMBER,,"[22, 0, 96]",
hazardous_material_placard,NUMBER,,[0],
license_compliance_with_class_of_vehicle,TEXT,,"[""Valid License for This Class Vehicle""]",
vehicle_model_year,NUMBER,,"[2001, 2000, 2003]",
hazardous_material_identification_number,NUMBER,,[0],
roadway_alignment,TEXT,,"[""Straight"", ""Curve Left""]",
pre_event_movement_prior_to_recognition_of_critical_event,NUMBER,,"[1, 15, 14]",
