column_name,column_type,column_description,sample_value,ref_key
associated_entities__case_gdc_id,TEXT,GDC case uuid for associated case(s),"[""06c9eb11-6018-4015-9fbe-b46886b2c3e0"", ""5dc7e186-7e01-4a54-8ae8-350dace2297b"", ""88705b03-aa27-45c5-bef0-bb697799f9df""]",
file_id,TEXT,GDC file identifier. This is a duplicate of file_gdc_id field found in some tables. ,"[""6ce26ee2-ad71-4b95-bb26-f08ae00e930b"", ""2187d78e-6724-496b-a469-c337304f084b"", ""a30acb8b-29d9-4b8b-8aca-6a4117b97c9e""]",
case_gdc_id,TEXT,GDC unique identifier,"[""06c9eb11-6018-4015-9fbe-b46886b2c3e0"", ""5dc7e186-7e01-4a54-8ae8-350dace2297b"", ""88705b03-aa27-45c5-bef0-bb697799f9df""]",
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Transcriptome Profiling""]",
associated_entities__entity_submitter_id,TEXT,Submitter id for associated entity(ies),"[""TCGA-XK-AAJ3-01A-11R-A41R-13"", ""TCGA-J4-A83I-01A-11R-A36B-13"", ""TCGA-KK-A8IB-01A-11R-A36B-13""]",
index_file_gdc_id,TEXT,"Where available, GDC file uuid for index file ",[],
data_type,TEXT,"Experimental source of the data type, eg Tissue slide image, RNA-Seq","[""miRNA Expression Quantification""]",
analysis_workflow_link,TEXT,Link to GDC workflow on github,"[""https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl""]",
dbName,TEXT,"Referring to the default/main database at the GDC. In this table, this field is always current.","[""current""]",
file_gdc_id,TEXT,Unique GDC identifier for this file (corresponds to the file_barcode)  --  this can be used to access more information from the GDC data portal like this: https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba4,"[""6ce26ee2-ad71-4b95-bb26-f08ae00e930b"", ""2187d78e-6724-496b-a469-c337304f084b"", ""a30acb8b-29d9-4b8b-8aca-6a4117b97c9e""]",
downstream_analyses__workflow_type,TEXT,"Name of GDC workflow, eg VarScan2 Annotation (if applicable, NULL where no information is available)",[],
file_type,TEXT,"File Type  -- eg aligned_reads , simple_somatic_mutation , gene_expression , etc","[""mirna_expression""]",
program_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000178","[""phs000178""]",
index_file_name,TEXT,"Where available, GDC file name for index file ",[],
analysis_input_file_gdc_ids,TEXT,GDC file UUIDs for input file(s),"[""66cef519-611f-4b68-8a21-b2508b76147b"", ""875a60b4-7ae0-4710-bc98-b6ba39703a7c"", ""ab6f9af9-ce46-4f33-9cb1-61ee9afaeeec""]",
downstream_analyses__output_file_gdc_ids,TEXT,Semicolon-separated list of GDC file UUIDs,[],
md5sum,TEXT,Md5sum for GDC data file,"[""e1bc5ad1278e33283cc7901a5d3b4020"", ""84d2b79f3f655ac587df84ac0369074e"", ""c00b950d0ef507beb4204577949959c7""]",
access,TEXT,Data accessibility policy (open or controlled),"[""open""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""TCGA""]",
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""open""]",
project_name,TEXT,Project Name; frequently the same as or similar to the project disease type eg   Acute Lymphoblastic Leukemia - Phase II   or   Breast Invasive Carcinoma   etc,"[""Prostate Adenocarcinoma""]",
created_datetime,TEXT,"Timestamp of creation, eg 2016-10-27T21:58:12.297090-05:04","[""2018-03-20T05:45:16.905510-05:00""]",
