column_name,column_type,column_description,sample_value,ref_key
priority_claim,VARIANT,Two-letter language code for this text,"[""[\n  {\n    \""application_number\"": \""FR-9512326-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 19951018,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]"", ""[\n  {\n    \""application_number\"": \""US-42609095-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 19950421,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]"", ""[\n  {\n    \""application_number\"": \""EP-96203707-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 19961224,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]""]",
assignee_harmonized,VARIANT,Two-letter language code for this text,"[""[\n  {\n    \""country_code\"": \""FR\"",\n    \""name\"": \""VALEO SECURITE HABITACLE\""\n  }\n]"", ""[\n  {\n    \""country_code\"": \""CA\"",\n    \""name\"": \""CERTICOM CORP\""\n  }\n]"", ""[\n  {\n    \""country_code\"": \""CH\"",\n    \""name\"": \""NESTLE SA\""\n  }\n]""]",
title_localized,VARIANT,The publication titles in different languages,"[""[\n  {\n    \""language\"": \""de\"",\n    \""text\"": \""Schloss vom Typ eines entkuppelbaren Rotors\"",\n    \""truncated\"": false\n  }\n]"", ""[\n  {\n    \""language\"": \""de\"",\n    \""text\"": \""Verfahren zur gesicherten Sitzungsschlüsselerzeugung und zur Authentifizierung\"",\n    \""truncated\"": false\n  }\n]"", ""[\n  {\n    \""language\"": \""de\"",\n    \""text\"": \""Immortalisierte menschliche Epithelzell-Linie\"",\n    \""truncated\"": false\n  }\n]""]",
art_unit,TEXT,"The grant date, or 0 if not granted.","[""""]",
child,VARIANT,The publication date.,"[""[]""]",
family_id,TEXT,Family ID (simple family). Grouping on family ID will return all publications associated with a simple patent family (all publications share the same priority claims).,"[""9483724"", ""23689246"", ""8224764""]",
spif_application_number,TEXT,"SPIF standard (spif.group) application number, after 2000","[""""]",
uspc,VARIANT,"For US publications only, the description in plain text, limited to the first 9 megabytes","[""[]""]",
publication_number,TEXT,"Patent publication number (DOCDB compatible), eg: 'US-7650331-B1'","[""DE-69611147-T2"", ""DE-69630331-T2"", ""DE-69636755-T2""]",
country_code,TEXT,"Country code, eg: 'US', 'EP', etc","[""DE""]",
parent,VARIANT,Is this text truncated?,"[""[]""]",
