column_name,column_type,column_description,sample_value,ref_key
percent_of_beneficiaries_with_copd,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for chronic obstructive pulmonary disease.,"[30, 24, 25]",
percent_of_beneficiaries_with_asthma,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for Asthma.,"[21, 12, 13]",
white_beneficiaries,NUMBER,Number of non-Hispanic white beneficiaries.,"[54, 422, 98]",
zip_code,NUMBER,"The skilled nursing facility’s zip code, as reported in the POS file.","[96707, 98034, 96822]",
other_unknown_beneficiaries,NUMBER,Number of beneficiaries with race not elsewhere classified.,"[32.0, 11.0, 39.0]",
percent_of_beneficiaries_with_diabetes,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for diabetes.,"[47, 33, 51]",
black_beneficiaries,NUMBER,Number of non-Hispanic black or African American beneficiaries.,"[54.0, 107.0]",
percent_of_beneficiaries_with_hyperlipidemia,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for hyperlipidemia.,"[61.0, 72.0]",
distinct_beneficiaries_per_provider,NUMBER,"Number of distinct Medicare beneficiaries with at least one skilled nursing facility day per provider. A beneficiary will only be counted once per provider, but may be double-counted across providers.","[236, 463, 358]",
total_snf_medicare_allowed_amount,NUMBER,"Total Medicare allowed amount for all Medicare stays in the year. This figure is the sum of the amount Medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying.","[5668380, 8424157, 6898074]",
nondual_beneficiaries,NUMBER,Number of Medicare beneficiaries qualified to receive Medicare only benefits. Beneficiaries are classified as Medicare only entitlement if they received zero months of any Medicaid benefits (full or partial) in the given calendar year.,"[202, 364, 283]",
female_beneficiaries,NUMBER,Number of female beneficiaries.,"[136, 278, 183]",
city,TEXT,"The city where the skilled nursing facility is located, as reported in the POS file.","[""KAPOLEI"", ""KIRKLAND"", ""HONOLULU""]",
percent_of_beneficiaries_with_schizophrenia,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for schizophrenia and other psychotic disorders.,"[5, 12, 4]",
percent_of_beneficiaries_with_alzheimers,NUMBER,"Percent of beneficiaries meeting the CCW chronic condition algorithm for Alzheimer’s, related disorders, or dementia.","[39, 48, 28]",
percent_of_beneficiaries_with_osteoporosis,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for osteoporosis.,"[34, 19, 24]",
percent_of_beneficiaries_with_hypertension,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for hypertension.,[],
percent_of_beneficiaries_with_ra_oa,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for rheumatoid arthritis/osteoarthritis.,"[47.0, 52.0, 43.0]",
total_snf_medicare_standard_payment_amount,NUMBER,"Total amount that Medicare paid for all Medicare stays in the year after deductible and coinsurance amounts have been deducted, adjusted for geographic differences in payment rates.","[4164398, 6513439, 5166776]",
total_stays,NUMBER,Total number of skilled nursing facility stays.,"[261, 573, 387]",
