column_name,column_type,column_description,sample_value,ref_key
lat_max,FLOAT,maximum latitude for that region,"[40.0527086, 40.0058933, 40.0073335]",
yearly_sunlight_kwh_total,FLOAT,total solar energy generation potential for all roof space in that region,"[78265313.85888669, 62313539.835760504, 132507973.03573295]",
lat_min,FLOAT,minimum latitude for that region,"[40.0124032, 39.9863578, 39.977417]",
number_of_panels_s,NUMBER,"# of solar panels potential for south-facing roof space in that region, assuming 1.650m x 0.992m panels","[16061, 13486, 23038]",
percent_covered,FLOAT,% of buildings in Google Maps covered by Project Sunroof,"[89.83364996988091, 88.18197464287763, 90.75466914560974]",
yearly_sunlight_kwh_kw_threshold_avg,FLOAT,75% of the optimimum sunlight in the county containing that zip code,[997.9],
number_of_panels_e,NUMBER,"# of solar panels potential for east-facing roof space in that region, assuming 1.650m x 0.992m panels","[12854, 9191, 14457]",
percent_qualified,FLOAT,% of buildings covered by Project Sunroof that are suitable for solar,"[31.392170010832, 33.55019191984907, 35.15690473973368]",
number_of_panels_n,NUMBER,"# of solar panels potential for north-facing roof space in that region, assuming 1.650m x 0.992m panels","[7557, 4664, 10910]",
kw_median,FLOAT,kW of solar potential for the median building in that region (assuming 250 watts per panel),"[3.0, 3.25]",
center_point,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00&W\\xd9\\x9d\\xbc\\xc7R\\xc0\\x1eW\\xcc)g\\x04D@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00s\\xb8^w\\xdb\\xcaR\\xc0\\xcd\\x04\\xb8}r\\xffC@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xee\\x06v\\xf0)\\xc7R\\xc0\\xc7\\x0b\\xed\\xa2\\x08\\xffC@')""]",
yearly_sunlight_kwh_w,FLOAT,total solar energy generation potential for west-facing roof space in that region,"[2820022.264160157, 2354783.737200928, 5198415.904962159]",
state_name,TEXT,Name of the state containing that region,"[""Pennsylvania""]",
count_qualified,NUMBER,# of buildings in Google Maps that are suitable for solar,"[6086, 5157, 7551]",
install_size_kw_buckets,TEXT,"# of buildings with potential for various installation size buckets. Format is a JSON array, where each element is a tuple containing (1) lower bound of bucket, in kW, and (2) number of buildings in that bucket.","[""[[0,4877],[5,722],[10,107],[15,67],[20,40],[25,37],[30,34],[35,18],[40,14],[45,11],[50,11],[55,8],[60,7],[65,9],[70,9],[75,5],[80,5],[85,6],[90,4],[95,5],[100,7],[105,3],[110,4],[115,1],[120,5],[125,5],[130,2],[135,1],[140,2],[145,3],[150,2],[155,3],[160,3],[165,1],[175,2],[180,3],[185,1],[190,1],[195,2],[200,1],[220,1],[230,1],[235,1],[240,3],[255,2],[265,1],[295,1],[300,2],[315,1],[320,2],[345,1],[350,1],[365,1],[385,1],[410,1],[415,1],[435,1],[445,1],[755,1],[810,1],[815,1],[820,1],[865,1],[960,1],[1110,1],[1140,1],[1180,1],[1230,1],[1300,1],[1345,1],[1995,1],[2220,1],[4045,1]]"", ""[[0,4250],[5,463],[10,78],[15,68],[20,37],[25,24],[30,22],[35,23],[40,18],[45,16],[50,12],[55,9],[60,14],[65,6],[70,7],[75,5],[80,4],[85,6],[90,7],[100,7],[105,2],[110,2],[115,2],[120,5],[125,3],[130,1],[135,3],[140,2],[150,2],[155,1],[160,3],[165,3],[170,2],[180,3],[185,1],[195,4],[200,1],[215,2],[235,1],[245,1],[250,1],[255,2],[260,1],[270,1],[285,3],[305,1],[315,1],[325,1],[355,1],[360,1],[375,2],[390,1],[400,1],[445,2],[450,2],[460,1],[470,1],[475,1],[480,1],[510,2],[525,1],[610,1],[680,1],[730,1],[790,1],[840,1],[845,1],[890,1],[1080,1],[1465,1]]"", ""[[0,5795],[5,831],[10,179],[15,117],[20,87],[25,61],[30,50],[35,35],[40,32],[45,31],[50,27],[55,23],[60,19],[65,19],[70,10],[75,16],[80,11],[85,6],[90,6],[95,12],[100,3],[105,10],[110,7],[115,9],[120,2],[125,6],[130,7],[135,5],[140,8],[145,2],[155,2],[160,3],[165,2],[170,3],[175,2],[180,1],[185,3],[190,3],[195,1],[200,2],[205,1],[210,1],[215,4],[220,6],[225,4],[230,1],[235,5],[240,2],[245,4],[260,1],[270,1],[275,2],[280,2],[285,1],[290,1],[295,3],[300,2],[305,1],[310,1],[315,3],[320,2],[340,2],[360,3],[395,1],[420,1],[430,2],[440,1],[445,3],[455,1],[465,1],[480,1],[490,1],[495,1],[505,1],[520,1],[545,1],[565,1],[570,1],[585,1],[600,1],[615,2],[635,1],[670,1],[675,2],[685,1],[700,1],[710,1],[720,1],[730,1],[740,1],[745,1],[785,1],[825,1],[900,1],[1035,1],[1040,1],[1075,1],[1085,1],[1105,2],[1205,1],[1245,1],[1310,1],[1365,1],[1450,1],[1705,1],[1880,1],[2300,1]]""]",
