column_name,column_type,column_description,sample_value,ref_key
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Transcriptome Profiling""]",
downstream_analyses__workflow_link,TEXT,"Name of GDC workflow, eg VarScan2 Annotation (if applicable, NULL where no information is available)",[],
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-THYM""]",
updated_datetime,TEXT,"Timestamp of latest update, eg 2017-03-04T16:37:26.081298-06:00","[""2019-05-18T11:38:02.800949+00:00""]",
project_disease_type,TEXT,"The type of disease studied by the project; eg. Sarcoma,  Breast Invasive Carcinoma,Acute Lymphoblastic Leukemia, etc","[""Thymoma""]",
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""open""]",
associated_entities__entity_type,TEXT,"Associated entity type, eg   aliquot   or   case  ","[""aliquot""]",
analysis_workflow_link,TEXT,Link to GDC workflow on github,"[""https://github.com/NCI-GDC/htseq-cwl""]",
data_type,TEXT,"Experimental source of the data type, eg Tissue slide image, RNA-Seq","[""Gene Expression Quantification""]",
index_file_size,NUMBER,"Where available, size of the index file in bytes ",[],
case_gdc_id,TEXT,GDC unique identifier,"[""96e5c81e-8edb-4e6c-84fc-f127142f2835"", ""9b116a89-ba1a-4b7f-bcc6-2dcd950269ec"", ""a4f4c331-97a3-48c4-aa3e-27304c1eb611""]",
index_file_name,TEXT,"Where available, GDC file name for index file ",[],
