column_name,column_type,column_description,sample_value,ref_key
title_localized,VARIANT,The publication titles in different languages,"[""[\n  {\n    \""language\"": \""de\"",\n    \""text\"": \""Einrichtung zum absaugen von mittels eines hohlfräswerkzeuges abgetragener späne\"",\n    \""truncated\"": false\n  }\n]"", ""[\n  {\n    \""language\"": \""de\"",\n    \""text\"": \""Verfahren zur trocknung und konditionierung von expandierbaren styrolpolymerisaten und vorrichtung zur durchfürung des verfahrens\"",\n    \""truncated\"": false\n  }\n]"", ""[\n  {\n    \""language\"": \""de\"",\n    \""text\"": \""Vorrichtung und verfahren zum schärfen eines längliches rotierendes werkzeuges\"",\n    \""truncated\"": false\n  }\n]""]",
assignee_harmonized,VARIANT,Two-letter language code for this text,"[""[\n  {\n    \""country_code\"": \""DE\"",\n    \""name\"": \""BORNEMANN WERKZEUGTECHNIK GMBH\""\n  }\n]"", ""[\n  {\n    \""country_code\"": \""DE\"",\n    \""name\"": \""BUNA SOW LEUNA OLEFINVERB GMBH\""\n  }\n]"", ""[\n  {\n    \""country_code\"": \""US\"",\n    \""name\"": \""KENNAMETAL INC\""\n  }\n]""]",
priority_claim,VARIANT,Two-letter language code for this text,"[""[\n  {\n    \""application_number\"": \""DE-19512401-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 19950403,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]"", ""[\n  {\n    \""application_number\"": \""DE-19548515-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 19951227,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]"", ""[\n  {\n    \""application_number\"": \""US-62082096-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 19960325,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  },\n  {\n    \""application_number\"": \""US-9700844-W\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 19970115,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]""]",
art_unit,TEXT,"The grant date, or 0 if not granted.","[""""]",
child,VARIANT,The publication date.,"[""[]""]",
spif_application_number,TEXT,"SPIF standard (spif.group) application number, after 2000","[""""]",
uspc,VARIANT,"For US publications only, the description in plain text, limited to the first 9 megabytes","[""[]""]",
family_id,TEXT,Family ID (simple family). Grouping on family ID will return all publications associated with a simple patent family (all publications share the same priority claims).,"[""7758635"", ""7781268"", ""24487533""]",
parent,VARIANT,Is this text truncated?,"[""[]""]",
publication_number,TEXT,"Patent publication number (DOCDB compatible), eg: 'US-7650331-B1'","[""AT-E152950-T1"", ""AT-E208695-T1"", ""AT-E217560-T1""]",
country_code,TEXT,"Country code, eg: 'US', 'EP', etc","[""AT""]",
