column_name,column_type,column_description,sample_value,ref_key
population_age_92,NUMBER,Population at Age 92,"[3, 4]",
population_age_49,NUMBER,Population at Age 49,"[283, 323, 326]",
population_age_4,NUMBER,Population at Age 4,"[493, 552, 576]",
population_age_75,NUMBER,Population at Age 75,"[80, 85, 79]",
max_age,NUMBER,The last age in the distribution with a value greater than zero,[100],
population_age_42,NUMBER,Population at Age 42,"[363, 339, 366]",
population_age_11,NUMBER,Population at Age 11,"[532, 428, 467]",
population_age_86,NUMBER,Population at Age 86,"[16, 14, 17]",
population_age_74,NUMBER,Population at Age 74,"[86, 89, 85]",
population_age_9,NUMBER,Population at Age 9,"[499, 467, 511]",
population_age_56,NUMBER,Population at Age 56,"[191, 230, 253]",
population_age_57,NUMBER,Population at Age 57,"[183, 222, 240]",
population_age_19,NUMBER,Population at Age 19,"[686, 427, 378]",
population_age_54,NUMBER,Population at Age 54,"[212, 260, 288]",
population_age_10,NUMBER,Population at Age 10,"[514, 446, 486]",
population_age_91,NUMBER,Population at Age 91,"[4, 5]",
population_age_59,NUMBER,Population at Age 59,"[170, 191, 214]",
population_age_3,NUMBER,Population at Age 3,"[516, 568, 571]",
population_age_87,NUMBER,Population at Age 87,"[13, 14, 12]",
country_name,TEXT,Country or area name,"[""Aruba""]",
population_age_32,NUMBER,Population at Age 32,"[468, 491, 550]",
population_age_55,NUMBER,Population at Age 55,"[201, 249, 271]",
population_age_17,NUMBER,Population at Age 17,"[689, 381, 442]",
population_age_36,NUMBER,Population at Age 36,"[390, 431, 456]",
population_age_0,NUMBER,Population at Age 0,"[553, 567, 571]",
population_age_67,NUMBER,Population at Age 67,"[127, 129, 133]",
population_age_88,NUMBER,Population at Age 88,"[10, 12, 11]",
population_age_16,NUMBER,Population at Age 16,"[672, 427, 444]",
population_age_20,NUMBER,Population at Age 20,"[676, 465, 385]",
population_age_100,NUMBER,Population at Age 100,[1],
population_age_27,NUMBER,Population at Age 27,"[525, 613, 614]",
population_age_70,NUMBER,Population at Age 70,"[114, 108, 118]",
population_age_89,NUMBER,Population at Age 89,"[7, 9, 8]",
population_age_41,NUMBER,Population at Age 41,"[367, 349, 380]",
population_age_35,NUMBER,Population at Age 35,"[409, 440, 467]",
population_age_44,NUMBER,Population at Age 44,"[346, 317, 336]",
population_age_83,NUMBER,Population at Age 83,"[29, 31, 33]",
population_age_96,NUMBER,Population at Age 96,"[1, 0]",
population_age_72,NUMBER,Population at Age 72,"[100, 95, 99]",
population_age_5,NUMBER,Population at Age 5,"[477, 530, 567]",
population_age_23,NUMBER,Population at Age 23,"[628, 624, 513]",
population_age_48,NUMBER,Population at Age 48,"[298, 330, 318]",
population_age_97,NUMBER,Population at Age 97,"[0, 1]",
population_age_80,NUMBER,Population at Age 80,"[46, 45, 49]",
population_age_13,NUMBER,Population at Age 13,"[583, 429, 427]",
population_age_8,NUMBER,Population at Age 8,"[483, 487, 523]",
population_age_61,NUMBER,Population at Age 61,"[161, 170, 182]",
population_age_65,NUMBER,Population at Age 65,"[137, 141, 148]",
population_age_62,NUMBER,Population at Age 62,"[157, 161, 175]",
population_age_12,NUMBER,Population at Age 12,"[556, 422, 446]",
population_age_64,NUMBER,Population at Age 64,"[144, 145, 153]",
population_age_69,NUMBER,Population at Age 69,"[127, 114, 120]",
population_age_39,NUMBER,Population at Age 39,"[368, 385, 415]",
population_age_33,NUMBER,Population at Age 33,"[451, 469, 519]",
population_age_93,NUMBER,Population at Age 93,"[2, 3]",
population_age_78,NUMBER,Population at Age 78,"[59, 60, 63]",
country_code,TEXT,Federal Information Processing Standard (FIPS) country/area code,"[""AA""]",
population_age_53,NUMBER,Population at Age 53,"[222, 277, 294]",
population_age_1,NUMBER,Population at Age 1,"[559, 572, 565]",
population_age_38,NUMBER,Population at Age 38,"[369, 401, 430]",
population_age_66,NUMBER,Population at Age 66,"[130, 138, 148]",
population_age_45,NUMBER,Population at Age 45,"[335, 319, 324]",
population_age_84,NUMBER,Population at Age 84,"[25, 21, 26]",
year,NUMBER,Year,"[1981, 1987, 1989]",
population_age_52,NUMBER,Population at Age 52,"[235, 293, 305]",
population_age_73,NUMBER,Population at Age 73,"[94, 89, 90]",
population_age_47,NUMBER,Population at Age 47,"[313, 329, 317]",
sex,TEXT,Gender,"[""Male""]",
population_age_37,NUMBER,Population at Age 37,"[376, 417, 438]",
population_age_43,NUMBER,Population at Age 43,"[356, 326, 347]",
population_age_79,NUMBER,Population at Age 79,"[53, 55, 60]",
population_age_82,NUMBER,Population at Age 82,"[35, 36, 41]",
population_age_76,NUMBER,Population at Age 76,"[72, 73, 77]",
population_age_85,NUMBER,Population at Age 85,"[20, 21, 22]",
population_age_46,NUMBER,Population at Age 46,"[326, 321, 311]",
